Hakusana	Sanaluokat	count
opiskelupaikka	substantiivi	2620
sitoutumaton	adjektiivi	2620
hytti	substantiivi	2619
juhlija	substantiivi	2618
lapsilisä	substantiivi	2617
siunata	verbi	2617
harjoituskausi	substantiivi	2616
lukutaito	substantiivi	2614
egyptiläinen	adjektiivi, substantiivi	2613
hiota	verbi	2613
ruuma	substantiivi	2612
ravintoloitsija	substantiivi	2611
trilleri	substantiivi	2611
uhkasakko	substantiivi	2611
ahven	substantiivi	2610
kiilata	verbi	2610
liikuttua	verbi	2610
piipahtaa	verbi	2610
oikaisu	substantiivi	2609
suurituloinen	adjektiivi, substantiivi	2609
tukitoimi	substantiivi	2609
salmi	substantiivi	2608
myytti	substantiivi	2607
budjettiesitys	substantiivi	2606
sinivalkoinen	adjektiivi	2606
keikkailla	verbi	2603
moottoripyöräilijä	substantiivi	2603
ruokala	substantiivi	2603
oikeustiede	substantiivi	2601
otos	substantiivi	2600
hollanti	substantiivi	2599
taite	substantiivi	2599
hygienia	substantiivi	2598
kasvo	substantiivi	2598
mietintö	substantiivi	2596
koditon	adjektiivi	2595
puska	substantiivi	2594
hinata	verbi	2593
lempinimi	substantiivi	2593
eversti	substantiivi	2591
hätätila	substantiivi	2591
vastakkainen	adjektiivi	2591
lisäselvitys	substantiivi	2590
osakkeenomistaja	substantiivi	2590
yhteishaku	substantiivi	2590
kuilu	substantiivi	2589
kuppi	substantiivi	2588
parta	substantiivi	2588
halukkuus	substantiivi	2587
merkata	verbi	2587
jatkuvuus	substantiivi	2585
juuttua	verbi	2584
otto	substantiivi	2584
railo	substantiivi	2584
hiilinielu	substantiivi	2583
lähemmäksi	prepositio, postpositio, adverbi	2583
pilkkoa	verbi	2583
putkirikko	substantiivi	2583
sekaan	postpositio, adverbi	2583
vyöhyke	substantiivi	2583
ma	pronomini	2581
mestaruussarja	substantiivi	2581
psykologinen	adjektiivi	2581
ruokailla	verbi	2581
rakennemuutos	substantiivi	2580
satavuotias	adjektiivi	2579
siika	substantiivi	2579
vastapaino	substantiivi	2579
kaavamuutos	substantiivi	2578
vesialue	substantiivi	2578
maalitykki	substantiivi	2577
tehota	verbi	2577
itäpuoli	substantiivi	2576
kansanmurha	substantiivi	2576
väliaika	substantiivi	2576
kaupankäynti	substantiivi	2575
kantti	substantiivi	2574
runnella	verbi	2573
kompensoida	verbi	2572
parkkihalli	substantiivi	2572
lähdettää	verbi	2571
käyminen	substantiivi	2570
informaatio	substantiivi	2569
jauhaa	verbi	2569
ruokapöytä	substantiivi	2569
pelipaita	substantiivi	2568
juoksuttaa	verbi	2567
lepakko	substantiivi	2567
maamerkki	substantiivi	2567
nykyä	adverbi	2567
ylikapellimestari	substantiivi	2567
häkä	substantiivi	2566
puhdistamo	substantiivi	2566
sosiaaliturva	substantiivi	2566
rukoilla	verbi	2565
sotku	substantiivi*	2565
sovitus	substantiivi	2565
anteeksipyyntö	substantiivi	2564
mökkiläinen	substantiivi	2564
pilotti	substantiivi	2563
kunnianosoitus	substantiivi	2560
kuninkuusravit	substantiivi	2558
kurikka	substantiivi	2558
listaus	substantiivi	2558
uupumus	substantiivi	2558
häikäistä	verbi	2557
terveystieto	substantiivi	2557
timantti	substantiivi, adjektiivi	2557
iskelmä	substantiivi	2556
dramaattisesti	adverbi	2555
sääolosuhteet	substantiivi	2555
kymmenes	substantiivi	2553
portugali	substantiivi	2553
kiltti	adjektiivi, substantiivi	2551
suojavaruste	substantiivi	2551
taltioida	verbi	2551
lintuharrastaja	substantiivi	2550
syvästi	adverbi	2550
astronautti	substantiivi	2549
perjantaisin	adverbi	2549
tabu	substantiivi*	2547
elossa	adverbi	2546
maanmies	substantiivi	2546
alho	substantiivi	2545
laskuttaa	verbi	2545
palsta	substantiivi	2545
kolaus	substantiivi	2544
lajike	substantiivi	2544
sysätä	verbi	2544
äänekäs	adjektiivi	2544
vallitseva	adjektiivi	2543
tanska	substantiivi	2542
jälkeläinen	substantiivi	2541
poliklinikka	substantiivi	2541
raskia	verbi	2540
vainota	verbi	2540
yhtyä	verbi	2540
yhteystiedot	substantiivi	2539
karkki	substantiivi	2537
kolmetoista	numeraali	2537
juoni	substantiivi, adjektiivi	2536
liioitella	verbi	2536
rangaistusalue	substantiivi	2536
sakkorangaistus	substantiivi	2535
yksityishenkilö	substantiivi	2535
keihäänheittäjä	substantiivi	2533
hammashoito	substantiivi	2532
ihmiskauppa	substantiivi	2532
kahtia	adverbi	2532
kuolemantuomio	substantiivi	2532
tulivuori	substantiivi	2532
kaikua	verbi	2531
sopimaton	adjektiivi, substantiivi	2531
talvisin	adverbi	2531
tulitus	substantiivi	2531
yöaika	substantiivi	2531
puuhata	verbi	2530
päänvaiva	substantiivi	2530
kotitalo	substantiivi	2529
pizza	substantiivi	2529
epäluottamus	substantiivi	2528
hallintoneuvosto	substantiivi	2527
askarruttaa	verbi	2526
ulospäin	adverbi	2526
villasukka	substantiivi	2526
grilli	substantiivi	2525
ripeä	adjektiivi	2525
vedenkorkeus	substantiivi	2525
tartuttaa	verbi	2524
kauemmas	adverbi	2523
parhain	adjektiivi	2523
veikko	substantiivi	2519
aidata	verbi	2518
tornitalo	substantiivi	2518
karva	substantiivi	2517
kierrellä	verbi	2517
radiolähetys	substantiivi	2517
jokilaakso	substantiivi	2516
valtionavustus	substantiivi	2515
rapu	substantiivi	2514
erityisasiantuntija	substantiivi	2513
kieliä	verbi	2513
koheta	verbi	2513
lomassa	postpositio	2513
vaiheittain	adverbi	2512
halla	substantiivi	2511
hämäläinen	adjektiivi, substantiivi	2510
kannatella	verbi	2510
eriarvoisuus	substantiivi	2509
liikuntahalli	substantiivi	2507
mopoauto	substantiivi	2507
kuunnelma	substantiivi	2506
silmälasit	substantiivi	2505
varrelle	postpositio	2505
oppiaine	substantiivi	2504
ostopalvelu	substantiivi	2504
persoonallinen	adjektiivi	2504
hengenvaara	substantiivi	2503
tyytyväisyys	substantiivi	2503
veroparatiisi	substantiivi	2502
metsäpalo	substantiivi	2501
pinkki	substantiivi, adjektiivi	2501
työpöytä	substantiivi	2501
leijua	verbi	2499
taipale	substantiivi	2498
EU-parlamentti	substantiivi	2497
kahmia	verbi	2497
muotoinen	adjektiivi	2497
alkuaika	substantiivi	2495
energinen	adjektiivi	2495
hieroa	verbi	2494
ilmastosopimus	substantiivi	2493
ihmetys	substantiivi	2492
ravit	substantiivi	2492
retkeilijä	substantiivi	2491
sukupuutto	substantiivi	2491
ylikonstaapeli	substantiivi	2491
ajoittaa	verbi	2490
alfa	substantiivi	2490
huokaista	verbi	2490
talvehtia	verbi	2490
esikunta	substantiivi	2489
liimata	verbi	2488
mobiilisovellus	substantiivi	2488
haikea	adjektiivi	2487
testamentti	substantiivi	2487
hengitys	substantiivi	2486
isännöitsijä	substantiivi	2486
tarkoin	adverbi	2485
peruutus	substantiivi	2484
pidentyä	verbi	2484
trooppinen	adjektiivi	2484
mopoilija	substantiivi	2483
vaino	substantiivi	2483
optio	substantiivi	2482
syvetä	verbi	2482
takapiha	substantiivi	2482
olennaisesti	adverbi	2481
keisari	substantiivi	2480
syrjäseutu	substantiivi	2480
kalle	substantiivi	2479
pino	substantiivi	2479
tunto	substantiivi	2478
värjätä	verbi	2478
golfkenttä	substantiivi	2477
luottamuspula	substantiivi	2477
kehitysmaa	substantiivi	2476
vaalitentti	substantiivi	2476
vastuullisuus	substantiivi	2476
oleskelulupa	substantiivi	2475
pureutua	verbi	2475
rikkomus	substantiivi	2475
ennättää	verbi	2474
lossi	substantiivi	2474
opaste	substantiivi	2473
säde	substantiivi	2473
luettava	adjektiivi, substantiivi	2472
yleisötapahtuma	substantiivi	2472
kainalo	substantiivi	2471
kotipaikka	substantiivi	2470
muistisairaus	substantiivi	2470
oikeussali	substantiivi	2470
raatihuone	substantiivi	2470
johtohahmo	substantiivi	2469
nöyrä	adjektiivi	2469
vierekkäin	adverbi	2469
lipunmyynti	substantiivi	2468
oletus	substantiivi	2467
jakaantua	verbi	2466
pysäköintialue	substantiivi	2466
jännä	adjektiivi	2465
liepeillä	postpositio, adverbi	2465
suunnistaa	verbi	2465
asteittain	adverbi	2464
genre	substantiivi	2464
murskavoitto	substantiivi	2464
oopperajuhlat	substantiivi	2464
pohjanmaa	substantiivi	2464
kaupunginsairaala	substantiivi	2462
kiivaasti	adverbi	2462
ruuhkainen	adjektiivi	2462
nettikauppa	substantiivi	2461
sitaatti	substantiivi	2461
tarjoutua	verbi	2460
tilapäisesti	adverbi	2460
kätevä	adjektiivi	2459
rasitus	substantiivi	2458
vasemmistolainen	adjektiivi, substantiivi	2458
luento	substantiivi	2457
single	substantiivi	2457
avara	adjektiivi	2456
kopteri	substantiivi	2456
aktiivi	substantiivi, adjektiivi	2455
hymähtää	verbi	2455
kuoliaaksi	adverbi	2455
mellakkapoliisi	substantiivi	2455
sairaanhoito	substantiivi	2455
esittäjä	substantiivi	2454
jumi	substantiivi*	2454
kurja	adjektiivi	2454
kannustus	substantiivi	2452
vastatoimi	substantiivi	2452
viestintäministeri	substantiivi	2452
evätä	verbi	2451
kauheasti	adverbi	2451
langaton	adjektiivi	2450
mieto	adjektiivi	2450
työnseisaus	substantiivi	2450
aho	substantiivi	2449
huippupelaaja	substantiivi	2449
romu	substantiivi	2449
perheyritys	substantiivi	2448
setä	substantiivi	2448
hirmumyrsky	substantiivi	2447
valtakausi	substantiivi	2447
ikuistaa	verbi	2446
koura	substantiivi	2446
vieraspeli	substantiivi	2445
viritellä	verbi	2445
kokelas	substantiivi	2444
suuntaus	substantiivi	2444
tipahtaa	verbi	2444
hienoinen	adjektiivi	2443
jalkapallokenttä	substantiivi	2443
jännittyä	verbi	2443
uhrata	verbi	2443
vahtia	verbi	2442
hengellinen	adjektiivi	2441
jäätikkö	substantiivi	2441
luoja	substantiivi	2441
ankka	substantiivi	2439
maajoukkuepelaaja	substantiivi	2439
raami	substantiivi	2439
lordi	substantiivi	2438
rutkasti	adverbi	2438
tasapainoinen	adjektiivi	2438
toppuutella	verbi	2437
kilpi	substantiivi	2436
sairauspoissaolo	substantiivi	2436
vakuuttavasti	adverbi	2434
foorumi	substantiivi	2431
leikkaussali	substantiivi	2431
tennisturnaus	substantiivi	2431
nippu	substantiivi	2430
liikelaitos	substantiivi	2429
autoilu	substantiivi	2427
päänsärky	substantiivi	2427
komeetta	substantiivi	2425
langeta	verbi	2425
matti	substantiivi*	2425
rakennuttaja	substantiivi	2425
ylhäällä	adverbi	2425
perimä	substantiivi	2424
tutkijatohtori	substantiivi	2424
urheiluseura	substantiivi	2424
asennus	substantiivi	2423
viiletä	verbi	2423
koitos	substantiivi	2422
pomppia	verbi	2422
uskomus	substantiivi	2421
journalistinen	adjektiivi	2420
riskitekijä	substantiivi	2420
valtiosihteeri	substantiivi	2420
elvytys	substantiivi	2419
puhelinpalvelu	substantiivi	2419
tuulilasi	substantiivi	2419
elämäkerta	substantiivi	2418
pidot	substantiivi	2418
avainasema	substantiivi	2416
puomi	substantiivi	2416
vaaleanpunainen	adjektiivi	2416
isoveli	substantiivi	2415
kohuta	verbi	2415
mehu	substantiivi	2415
selvyys	substantiivi	2415
tavoittelu	substantiivi	2415
virastotalo	substantiivi	2415
konservatorio	substantiivi	2414
patja	substantiivi	2414
puolustuspeli	substantiivi	2414
talouspakote	substantiivi	2414
elinikäinen	adjektiivi	2413
kesäkausi	substantiivi	2413
paratiisi	substantiivi	2412
puoluehallitus	substantiivi	2412
kukoistaa	verbi	2411
sipuli	substantiivi	2411
valkama	substantiivi	2411
suoratoistopalvelu	substantiivi	2410
ylivoimamaali	substantiivi	2409
lajittelu	substantiivi	2408
pahoinvointi	substantiivi	2408
päihtyä	verbi	2408
uloste	substantiivi	2408
yksipuolinen	adjektiivi	2408
perustus	substantiivi	2407
tulospalvelu	substantiivi	2407
sora	substantiivi	2406
välieräottelu	substantiivi	2406
virkailija	substantiivi	2405
jatkaja	substantiivi	2404
lomamatka	substantiivi	2404
norsu	substantiivi	2404
filosofi	substantiivi	2403
askarrella	verbi	2402
juhlapäivä	substantiivi	2400
katselu	substantiivi	2400
kuoriutua	verbi	2400
sarjapaikka	substantiivi	2400
ideologia	substantiivi	2399
huumekauppa	substantiivi	2398
ajoitus	substantiivi	2396
auttaja	substantiivi	2396
säästöohjelma	substantiivi	2395
asemies	substantiivi	2394
epäonni	substantiivi	2394
löydös	substantiivi	2394
säkki	substantiivi	2392
tuhlata	verbi	2391
väkivaltarikos	substantiivi	2390
aasialainen	adjektiivi, substantiivi	2389
harjoitusleiri	substantiivi	2389
tuulimylly	substantiivi	2389
näppäimistö	substantiivi	2388
näkyvästi	adverbi	2387
työolot	substantiivi	2387
jänis	substantiivi	2386
psykoterapeutti	substantiivi	2386
valkoposkihanhi	substantiivi	2386
fantastinen	adjektiivi	2385
keskiaikainen	adjektiivi	2385
luovutus	substantiivi	2385
pilvinen	adjektiivi	2385
elektroniikka	substantiivi	2384
riistanhoitoyhdistys	substantiivi	2384
syyni	substantiivi	2383
valtionyhtiö	substantiivi	2383
näkövammainen	adjektiivi, substantiivi	2382
optimistinen	adjektiivi	2382
pokata	verbi*	2382
yrityssaneeraus	substantiivi	2382
luottokortti	substantiivi	2381
monimuotoinen	adjektiivi	2381
hajauttaa	verbi	2380
leveys	substantiivi	2379
espanja	substantiivi	2378
kansanpuolue	substantiivi	2378
hoitokoti	substantiivi	2377
nahka	substantiivi	2377
vastaanottaja	substantiivi	2377
autotehdas	substantiivi	2376
perusoikeus	substantiivi	2376
rima	substantiivi	2376
satatuhatta	numeraali	2376
satsaus	substantiivi	2376
aikaansaada	verbi	2375
chatti	substantiivi	2375
maaginen	adjektiivi	2375
miehitys	substantiivi	2375
monipuolisuus	substantiivi	2375
rajamaa	substantiivi	2375
varotoimi	substantiivi	2375
yksiselitteinen	adjektiivi	2373
erämaa	substantiivi	2372
madonna	substantiivi	2372
tyrmistyä	verbi	2372
äitiys	substantiivi	2372
biologia	substantiivi	2371
hinnannousu	substantiivi	2371
perus	substantiivi	2371
asianmukaisesti	adverbi	2370
hiihtoloma	substantiivi	2370
luovuttaja	substantiivi	2367
nelikymppinen	adjektiivi	2367
hiilijalanjälki	substantiivi	2366
humalainen	adjektiivi, substantiivi	2366
kehittynyt	adjektiivi	2366
kiihottaa	verbi	2366
maailmanluokka	substantiivi	2366
painajainen	substantiivi	2366
seilata	verbi	2366
välitunti	substantiivi	2366
kaksikerroksinen	adjektiivi	2365
laiska	adjektiivi, substantiivi	2365
säilöä	verbi	2365
parlamentaarinen	adjektiivi	2364
pyry	substantiivi	2364
kuha	substantiivi	2363
lähtöruutu	substantiivi	2363
viisivuotias	adjektiivi	2363
säikähtää	verbi	2362
viidesosa	substantiivi	2362
tiedotus	substantiivi	2361
porrastaa	verbi	2360
ikoni	substantiivi	2359
purkaus	substantiivi	2359
harppaus	substantiivi	2358
kauaa	adverbi	2358
rintauinti	substantiivi	2358
väläytellä	verbi	2358
epätietoisuus	substantiivi	2357
kärähtää	verbi	2357
pakastaa	verbi	2356
mäkihyppääjä	substantiivi	2355
suitsia	verbi	2354
työllisyystilanne	substantiivi	2354
tarra	substantiivi	2353
uoma	substantiivi	2353
basso	substantiivi	2352
onnistuneesti	adverbi	2352
tartuntatauti	substantiivi	2352
vallankaappaus	substantiivi	2352
karvas	adjektiivi	2351
istuntosali	substantiivi	2350
kymmenys	substantiivi	2350
sello	substantiivi	2350
säästellä	verbi	2350
kosteikko	substantiivi	2349
vastarintaliike	substantiivi	2349
olympiakarsinta	substantiivi	2348
biopolttoaine	substantiivi	2346
kokematon	adjektiivi	2346
pelaajasopimus	substantiivi	2346
muistotilaisuus	substantiivi	2344
edustus	substantiivi	2343
kiistanalainen	adjektiivi	2343
koivuniemi	substantiivi	2343
riistää	verbi	2343
hakkeri	substantiivi	2342
kävelijä	substantiivi	2342
paikkakuntalainen	substantiivi	2342
perata	verbi	2341
sisustus	substantiivi	2338
neliökilometri	substantiivi	2336
iiris	substantiivi	2335
kulttuurihistoriallinen	adjektiivi	2335
satuttaa	verbi	2335
kärkinimi	substantiivi	2334
ulkoilu	substantiivi	2334
elintapa	substantiivi	2333
läpinäkyvä	adjektiivi	2333
peruspalvelu	substantiivi	2333
tasalla	postpositio, adverbi	2332
majakka	substantiivi	2331
vyöryä	verbi	2331
etäyhteys	substantiivi	2330
pata	substantiivi*	2329
pubi	substantiivi	2328
suunnistaja	substantiivi	2328
trio	substantiivi	2328
kirkkovaltuusto	substantiivi	2326
rennosti	adverbi	2326
lahjakortti	substantiivi	2325
pulla	substantiivi	2325
vaalimainos	substantiivi	2324
bussiliikenne	substantiivi	2323
rovio	substantiivi	2323
esiopetus	substantiivi	2322
ikuisesti	adverbi	2322
pilke	substantiivi*	2322
salomaa	substantiivi	2322
väljä	adjektiivi	2322
iskulause	substantiivi	2321
kantaja	substantiivi	2321
haistaa	verbi	2320
kauempana	adverbi	2318
varustautua	verbi	2318
yksityistää	verbi	2318
kähärä	adjektiivi	2315
sujuvasti	adverbi	2314
tämänvuotinen	adjektiivi	2313
metsäkone	substantiivi	2312
nikkeli	substantiivi	2311
hääriä	verbi	2310
opiskelija-asunto	substantiivi	2309
purjehdus	substantiivi	2309
matkatoimisto	substantiivi	2308
raastaa	verbi	2308
työnjako	substantiivi	2308
lihavuus	substantiivi	2307
miehinen	adjektiivi	2307
rakennelma	substantiivi	2307
täysi-ikäinen	adjektiivi	2307
vieremä	substantiivi	2307
televisiokanava	substantiivi	2306
kolea	adjektiivi	2305
alkoholinkäyttö	substantiivi	2303
kaluste	substantiivi	2303
koulutyö	substantiivi	2303
poissulkea	verbi	2303
kanssakäyminen	substantiivi	2302
liukua	verbi	2302
mieluisa	adjektiivi	2302
hautakivi	substantiivi	2301
maltillisesti	adverbi	2300
potea	verbi	2300
rajatarkastus	substantiivi	2299
käyttöikä	substantiivi	2298
suunnite	substantiivi	2298
uima-allas	substantiivi	2298
pilli	substantiivi	2297
vaitonainen	adjektiivi	2297
apulanta	substantiivi	2296
lauhtua	verbi	2296
ämpäri	substantiivi	2296
basisti	substantiivi	2295
unkarilainen	adjektiivi, substantiivi	2295
päätekijä	substantiivi	2294
urbaani	adjektiivi	2294
alahuone	substantiivi	2293
ruoho	substantiivi	2293
design	substantiivi	2292
elättää	verbi	2292
höllentää	verbi	2292
kartonki	substantiivi	2291
latinalainen	adjektiivi	2291
junior	substantiivi	2290
ken	pronomini	2290
vanhustenhoito	substantiivi	2289
välipäivä	substantiivi	2289
biokaasulaitos	substantiivi	2288
huokua	verbi	2288
ilmaantuvuus	substantiivi	2288
kuraattori	substantiivi	2288
kuukausittain	adverbi	2288
päätöslauselma	substantiivi	2287
veropetos	substantiivi	2287
häntä	substantiivi	2286
käännekohta	substantiivi	2286
tasaantua	verbi	2286
totutella	verbi	2286
jäteastia	substantiivi	2285
kylmyys	substantiivi	2285
putsata	verbi	2285
varoitella	verbi	2285
kärkitulos	substantiivi	2284
kansantalous	substantiivi	2282
kulttuuriperintö	substantiivi	2282
pohjustaa	verbi	2282
lauha	adjektiivi	2281
sisällissota	substantiivi	2281
elanto	substantiivi	2280
kourallinen	substantiivi	2280
vaaliliitto	substantiivi	2279
vuoristo	substantiivi	2279
tuotekehitys	substantiivi	2278
konsulaatti	substantiivi	2277
paviljonki	substantiivi	2277
perätön	adjektiivi, substantiivi	2277
erikoistutkija	substantiivi	2276
ajorata	substantiivi	2275
leuka	substantiivi	2275
haittavaikutus	substantiivi	2274
jousto	substantiivi	2274
lähijuna	substantiivi	2274
neutraali	adjektiivi	2274
sensaatiomainen	adjektiivi	2274
yritystuki	substantiivi	2274
jäsenvaltio	substantiivi	2273
torjuntaprosentti	substantiivi	2273
kadoksissa	adverbi	2272
rakennusvalvonta	substantiivi	2272
talousarvioesitys	substantiivi	2272
antiikki	substantiivi	2271
piilotella	verbi	2271
pohjoispuoli	substantiivi	2271
ruokalista	substantiivi	2270
selostus	substantiivi	2270
luja	adjektiivi	2269
moninainen	adjektiivi	2269
apina	substantiivi	2267
intensiivinen	adjektiivi	2267
kummastella	verbi	2267
lääkehoito	substantiivi	2267
puolinen	substantiivi, adjektiivi	2266
runous	substantiivi	2266
moraalinen	adjektiivi	2265
kaasuputki	substantiivi	2264
kuitu	substantiivi	2264
lakialoite	substantiivi	2264
miksei	adverbi, kieltoverbi	2264
pankkitili	substantiivi	2264
vahingoittua	verbi	2263
kaksinkertaistaa	verbi	2262
läppäri	substantiivi	2262
varovasti	adverbi	2262
kukko	substantiivi	2260
reviiri	substantiivi	2260
tesla	substantiivi	2260
datakeskus	substantiivi	2259
huoltovarmuus	substantiivi	2259
suullinen	adjektiivi, substantiivi	2257
komeilla	verbi	2256
tekonurmi	substantiivi	2256
toimivalta	substantiivi	2256
tuomas	substantiivi	2255
muovipussi	substantiivi	2253
patentti	substantiivi	2253
pointti	substantiivi	2253
vastatuuli	substantiivi	2253
epävakaa	adjektiivi	2252
kattorakenne	substantiivi	2252
selli	substantiivi	2252
synnytysosasto	substantiivi	2252
tautitapaus	substantiivi	2252
vastaantuleva	adjektiivi, substantiivi	2252
kliininen	adjektiivi	2251
laitoshoito	substantiivi	2251
malmi	substantiivi	2251
teatterinjohtaja	substantiivi	2251
emoyhtiö	substantiivi	2250
kiuas	substantiivi	2250
luokki	substantiivi	2250
paljolti	adverbi	2250
soratie	substantiivi	2250
