Hakusana	Sanaluokat	count
haettaa	verbi	1155
myyttinen	adjektiivi	1155
sakata	verbi	1155
tatti	substantiivi	1155
voide	substantiivi	1155
keskiverto	substantiivi	1154
kohdentua	verbi	1154
marginaalinen	adjektiivi	1154
pulkka	substantiivi*	1154
sotilaallisesti	adverbi	1154
tunku	substantiivi	1154
tähdenlento	substantiivi	1154
dynaaminen	adjektiivi	1153
hiekkalaatikko	substantiivi	1153
oras	substantiivi	1153
paranee	verbi	1153
pullistella	verbi	1153
runnoa	verbi	1153
salaliitto	substantiivi	1153
hiilivoimala	substantiivi	1152
järjestyshäiriö	substantiivi	1152
liikenneministeriö	substantiivi	1152
luennoida	verbi	1152
pizzeria	substantiivi	1152
puntti	substantiivi*	1152
voimaton	adjektiivi	1152
kasvuyritys	substantiivi	1151
kuolemanrangaistus	substantiivi	1151
oppisopimus	substantiivi	1151
parkkialue	substantiivi	1151
pitäytyä	verbi	1151
sakea	adjektiivi	1151
särö	substantiivi	1151
virkavapaa	adjektiivi, substantiivi	1151
avunpyyntö	substantiivi	1150
epätasainen	adjektiivi	1150
hintainen	adjektiivi	1150
huoltamo	substantiivi	1150
inspiroitua	verbi	1150
kummastuttaa	verbi	1150
mielipidetiedustelu	substantiivi	1150
paluumatka	substantiivi	1150
satiiri	substantiivi	1150
epäinhimillinen	adjektiivi	1149
kosketella	verbi	1149
kutakuinkin	adverbi	1149
kytätä	verbi	1149
letka	substantiivi	1149
lämpökeskus	substantiivi	1149
verovarat	substantiivi	1149
audio	substantiivi	1148
jääkausi	substantiivi	1148
kartturi	substantiivi	1148
ohituskaista	substantiivi	1148
riisto	substantiivi	1148
vanavesi	substantiivi	1148
erinäinen	adjektiivi	1147
telinevoimistelu	substantiivi	1147
vauraus	substantiivi	1147
yhteistyösopimus	substantiivi	1147
harjanne	substantiivi	1146
järvimaisema	substantiivi	1146
kilpaa	adverbi	1146
käpy	substantiivi	1146
luontokuvaaja	substantiivi	1146
täytäntöön	adverbi	1146
vierastaa	verbi	1146
äly	substantiivi	1146
asiakastieto	substantiivi	1145
huojentua	verbi	1145
kuopata	verbi	1145
laskettaa	verbi	1145
sisäisesti	adverbi	1145
tölli	substantiivi	1145
fysioterapia	substantiivi	1144
lato	substantiivi	1144
metsäinen	adjektiivi	1144
valuttaa	verbi	1144
ystävykset	substantiivi	1144
intensiteetti	substantiivi	1143
luontokato	substantiivi	1143
pelottelu	substantiivi	1143
rakoilla	verbi	1143
riippusilta	substantiivi	1143
gaselli	substantiivi	1142
hongisto	substantiivi	1142
kiitollisuus	substantiivi	1142
täten	adverbi	1142
kahva	substantiivi	1141
laitama	substantiivi	1141
mestaruuskilpailu	substantiivi	1141
halpalentoyhtiö	substantiivi	1140
jaella	verbi	1140
jämäkkä	adjektiivi	1140
ponnistella	verbi	1140
sairaalarakennus	substantiivi	1140
villiintyä	verbi	1140
libero	substantiivi	1139
metsästyskoira	substantiivi	1139
muokkaus	substantiivi	1139
muurata	verbi	1139
painonnosto	substantiivi	1139
roihahtaa	verbi	1139
teologia	substantiivi	1139
jäkälä	substantiivi*	1138
jättipalsami	substantiivi	1138
maalijuhla	substantiivi	1138
palopäällikkö	substantiivi	1138
pantti	substantiivi	1138
pikkulintu	substantiivi	1138
intoutua	verbi	1137
kiteytyä	verbi	1137
etäinen	adjektiivi	1136
kaupunkipuisto	substantiivi	1136
leikkimielinen	adjektiivi	1136
mokoma	adjektiivi, substantiivi	1136
päivähoitomaksu	substantiivi	1136
lastenhoito	substantiivi	1135
lääkärintarkastus	substantiivi	1135
paasto	substantiivi	1135
pumppaamo	substantiivi	1135
hämätä	verbi	1134
aurinkokunta	substantiivi	1133
pysäköintitalo	substantiivi	1133
rutto	substantiivi	1133
systemaattisesti	adverbi	1133
tikka	substantiivi	1133
artikla	substantiivi	1132
hieronta	substantiivi	1132
itsevaltainen	adjektiivi	1132
keräillä	verbi	1132
majapaikka	substantiivi	1132
pääkallo	substantiivi	1132
erikokoinen	adjektiivi	1131
kärvistellä	verbi	1131
lomakylä	substantiivi	1131
nunna	substantiivi	1131
viharikos	substantiivi	1131
jossitella	verbi	1130
peruskivi	substantiivi	1130
ruoka-aine	substantiivi	1130
sijaintipaikka	substantiivi	1130
tutkimusasema	substantiivi	1130
valtionpäämies	substantiivi	1130
veistellä	verbi	1130
vertaus	substantiivi	1130
ymmärrettävästi	adverbi	1130
työväentalo	substantiivi	1129
alasti	adverbi	1128
pokka	substantiivi	1128
raaja	substantiivi	1128
talvilaji	substantiivi	1128
verensokeri	substantiivi	1128
helma	substantiivi	1127
koominen	adjektiivi	1127
naida	verbi	1127
neiti	substantiivi	1127
rekkakuski	substantiivi	1127
satula	substantiivi	1127
blokata	verbi	1126
enteillä	verbi	1126
hyökkäysalue	substantiivi	1126
iikka	substantiivi	1126
kielioppi	substantiivi	1126
kilahtaa	verbi	1126
näppärä	adjektiivi	1126
perheellinen	adjektiivi	1126
rasia	substantiivi	1126
sykkiä	verbi	1126
turbiini	substantiivi	1126
valttikortti	substantiivi	1126
vuosimalli	substantiivi	1126
ylivalta	substantiivi	1126
alemmas	adverbi	1125
isänpäivä	substantiivi	1125
joukko-osasto	substantiivi	1125
kauhuelokuva	substantiivi	1125
lentotoiminta	substantiivi	1125
suihkuttaa	verbi	1125
tähtihetki	substantiivi	1125
jälkipolvi	substantiivi	1124
mitalisti	substantiivi	1124
ravitsemusterapeutti	substantiivi	1124
ydinkoe	substantiivi	1124
jaardi	substantiivi	1123
matikka	substantiivi*	1123
pimittää	verbi	1123
tekstittää	verbi	1123
tyylilaji	substantiivi	1123
rikesakko	substantiivi	1122
ruoste	substantiivi	1122
teatteriesitys	substantiivi	1122
ulkomaantoimittaja	substantiivi	1122
vastedes	adverbi	1122
AMK	substantiivi	1121
kummoinen	adjektiivi	1121
marjastaja	substantiivi	1121
omavastuu	substantiivi	1121
paholainen	substantiivi	1121
ympäriinsä	adverbi	1121
adoptio	substantiivi	1120
armas	adjektiivi, substantiivi	1120
college	substantiivi	1120
esimerkillinen	adjektiivi	1120
hampurilainen	adjektiivi, substantiivi	1120
mallintaa	verbi	1120
pidennys	substantiivi	1120
vakituisesti	adverbi	1120
verbi	substantiivi	1120
hallintotiede	substantiivi	1119
jäljiltä	postpositio, adverbi	1119
palveluseteli	substantiivi	1119
pistemäärä	substantiivi	1119
ryntäys	substantiivi	1119
tilintarkastaja	substantiivi	1119
turistikohde	substantiivi	1119
vihi	substantiivi	1119
ajelu	substantiivi	1118
aprikoida	verbi	1118
krapula	substantiivi	1118
nukuttaa	verbi	1118
puntari	substantiivi	1118
sangen	adverbi	1118
virheetön	adjektiivi	1118
nykyhetki	substantiivi	1117
raitis	adjektiivi	1117
sulatella	verbi	1117
arviolta	adverbi	1116
luottomies	substantiivi	1116
merirosvo	substantiivi	1116
merivartioasema	substantiivi	1116
seota	verbi	1116
slummi	substantiivi	1116
uudentyyppinen	adjektiivi	1116
vilkaista	verbi	1116
hedelmällinen	adjektiivi	1115
hiihtokausi	substantiivi	1115
leikitellä	verbi	1115
logistinen	adjektiivi	1115
nuijia	verbi	1115
teippi	substantiivi	1115
verovapaa	adjektiivi	1115
auditorio	substantiivi	1114
opinahjo	substantiivi	1114
rotko	substantiivi	1114
suomennos	substantiivi	1114
taituroida	verbi	1114
talvikisat	substantiivi	1114
joulunpyhä	substantiivi	1113
liikekannallepano	substantiivi	1113
näpäyttää	verbi	1113
omakotitontti	substantiivi	1113
sisämarkkinat	substantiivi	1113
turkiseläin	substantiivi	1113
uuno	adjektiivi, substantiivi	1113
ainokainen	adjektiivi	1112
kantelija	substantiivi	1112
kertosäe	substantiivi	1112
koju	substantiivi	1112
nettikeskustelu	substantiivi	1112
sellisti	substantiivi	1112
tutustuttaa	verbi	1112
blogikirjoitus	substantiivi	1111
kentällinen	substantiivi	1111
koreografia	substantiivi	1111
mineraali	substantiivi	1111
pakkautua	verbi	1111
stop	interjektio	1111
tuliainen	substantiivi	1111
asbesti	substantiivi	1110
koeajo	substantiivi	1110
rakennusmateriaali	substantiivi	1110
risteillä	verbi	1110
alkutaipale	substantiivi	1109
aseistus	substantiivi	1109
haastattelija	substantiivi	1109
hoitosuunnitelma	substantiivi	1109
kotirauha	substantiivi	1109
palkkaero	substantiivi	1109
perhepiiri	substantiivi	1109
baby	substantiivi	1108
epätodellinen	adjektiivi	1108
haukku	substantiivi*	1108
kirurgia	substantiivi	1108
kovaääninen	adjektiivi, substantiivi	1108
maksuttomuus	substantiivi	1108
suodattaa	verbi	1107
talousvaliokunta	substantiivi	1107
kajahtaa	verbi	1106
kinos	substantiivi	1106
lieveilmiö	substantiivi	1106
salailu	substantiivi	1106
sima	substantiivi	1106
turmakone	substantiivi	1106
veroraha	substantiivi	1106
viljasato	substantiivi	1106
väritys	substantiivi	1106
ajattelutapa	substantiivi	1105
luontaisesti	adverbi	1105
ylioppilastutkinto	substantiivi	1105
haikara	substantiivi	1104
henkilöstömitoitus	substantiivi	1104
huitoa	verbi	1104
latvia	substantiivi	1104
punk	substantiivi	1104
EU-kansalainen	substantiivi	1103
kertakäyttöinen	adjektiivi	1103
käsilaukku	substantiivi	1103
lumentulo	substantiivi	1103
painoinen	adjektiivi	1103
ympäristönsuojelu	substantiivi	1103
älykkyys	substantiivi	1103
käyttöpäällikkö	substantiivi	1102
tekojää	substantiivi	1102
tunteellinen	adjektiivi	1102
tyylinen	adjektiivi	1102
työtaakka	substantiivi	1102
vuokratyövoima	substantiivi	1102
kiidättää	verbi	1101
kirsikka	substantiivi	1101
päättäväinen	adjektiivi	1101
entisöidä	verbi	1100
härmäläinen	adjektiivi, substantiivi	1100
neuvottelukunta	substantiivi	1100
annostella	verbi	1099
lasinen	adjektiivi	1099
piristysruiske	substantiivi	1099
porvari	substantiivi	1099
tietoliikenneyhteys	substantiivi	1099
ballistinen	adjektiivi	1098
kitkerä	adjektiivi	1098
kommentaattori	substantiivi	1098
opetustila	substantiivi	1098
puskuri	substantiivi	1098
koodata	verbi	1097
lamauttaa	verbi	1097
marsalkka	substantiivi	1097
piileskellä	verbi	1097
rapakko	substantiivi	1097
vaihtoehtoisesti	adverbi	1097
videokuva	substantiivi	1097
avopuoliso	substantiivi	1096
bunkkeri	substantiivi	1096
eroottinen	adjektiivi	1096
helleaalto	substantiivi	1096
ihottuma	substantiivi	1096
kirous	substantiivi	1096
kolkutella	verbi	1096
löytöpaikka	substantiivi	1096
henkiin	adverbi	1095
kasvihuonekaasu	substantiivi	1095
latina	substantiivi	1095
negatiivisesti	adverbi	1095
pähkäillä	verbi	1095
ravintolisä	substantiivi	1095
varmentaa	verbi	1095
vilahtaa	verbi	1095
välillinen	adjektiivi	1095
kastelu	substantiivi	1094
matkakortti	substantiivi	1094
portaikko	substantiivi	1094
rokka	substantiivi	1094
tämänkertainen	adjektiivi	1094
masentaa	verbi	1093
opetusneuvos	substantiivi	1093
raivio	substantiivi	1093
tuontikielto	substantiivi	1093
ulkoapäin	adverbi	1093
alkusoitto	substantiivi	1092
elokuinen	adjektiivi	1092
kaavailu	substantiivi	1092
omillaan	adverbi	1092
portto	substantiivi	1092
rukata	verbi	1092
seos	substantiivi	1092
tuotteistaa	verbi	1092
täsmentyä	verbi	1092
minimipalkka	substantiivi	1091
talletus	substantiivi	1091
ärtyä	verbi	1091
euromääräinen	adjektiivi	1090
kampaamo	substantiivi	1090
leivonnainen	substantiivi	1090
raato	substantiivi	1090
äitiysloma	substantiivi	1090
klisee	substantiivi	1089
muulloin	adverbi	1089
pysti	substantiivi	1089
raskausaika	substantiivi	1089
lintutorni	substantiivi	1088
iskeytyä	verbi	1087
leka	substantiivi*	1087
mielissään	adverbi	1087
monipuolistua	verbi	1087
nappa	substantiivi	1087
teinipoika	substantiivi	1087
varmistus	substantiivi	1087
väestöryhmä	substantiivi	1087
jauheliha	substantiivi	1086
matkalippu	substantiivi	1086
nakki	substantiivi*	1086
piharakennus	substantiivi	1086
pääurakoitsija	substantiivi	1086
tuotantokustannus	substantiivi	1086
vankistaa	verbi	1086
yleisövihje	substantiivi	1086
padota	verbi	1085
raadella	verbi	1085
rahavirta	substantiivi	1085
ruohonjuuritaso	substantiivi	1085
sijoittelu	substantiivi	1085
arkipäiväinen	adjektiivi	1084
kiemurrella	verbi	1084
levollinen	adjektiivi	1084
lyhty	substantiivi	1084
nöyryytys	substantiivi	1084
valtiovarainvaliokunta	substantiivi	1084
jalkapalloilu	substantiivi	1083
jumittua	verbi	1083
merkityksetön	adjektiivi	1083
mestaruusturnaus	substantiivi	1083
ponsi	substantiivi	1083
kahvio	substantiivi	1082
nelivuotias	adjektiivi	1082
tekojärvi	substantiivi	1082
toimitsija	substantiivi	1082
häkellyttää	verbi	1081
kuvaava	adjektiivi	1081
ripotella	verbi	1081
tulosvaroitus	substantiivi	1081
kaivertaa	verbi	1080
patteri	substantiivi	1080
postittaa	verbi	1080
pääkirjoitus	substantiivi	1080
työvaihe	substantiivi	1080
vierasvenesatama	substantiivi	1080
höyrylaiva	substantiivi	1079
irtisanomissuoja	substantiivi	1079
keulahahmo	substantiivi	1078
lahjoa	verbi	1078
ostoskärry	substantiivi	1078
psykoterapia	substantiivi	1078
selin	adverbi	1078
sohvaperuna	substantiivi	1078
sointu	substantiivi	1078
aitoa	verbi	1077
hautoa	verbi	1077
komposti	substantiivi	1077
liikenneruuhka	substantiivi	1077
livetä	verbi	1077
ohjelmointi	substantiivi	1077
tietämätön	adjektiivi	1077
esto	substantiivi	1076
hymyilyttää	verbi	1076
isosisko	substantiivi	1076
muunnella	verbi	1076
nuohooja	substantiivi	1076
verstas	substantiivi	1076
välikäsi	substantiivi	1076
öljyvahinko	substantiivi	1076
oopperatalo	substantiivi	1075
peltipoliisi	substantiivi	1075
raivostuttaa	verbi	1075
vertailukelpoinen	adjektiivi	1075
hengenveto	substantiivi	1074
kooma	substantiivi	1074
kuningaskunta	substantiivi	1074
palloilija	substantiivi	1074
rajoitetusti	adverbi	1074
taannoinen	adjektiivi	1074
urkkia	verbi	1074
höystää	verbi	1073
improvisoida	verbi	1073
kotiinpaluu	substantiivi	1073
kyllin	adverbi	1073
lähikoulu	substantiivi	1073
lääkitä	verbi	1073
performanssi	substantiivi	1073
videopuhelu	substantiivi	1073
ensiarvoinen	adjektiivi	1072
estetiikka	substantiivi	1072
lainsäätäjä	substantiivi	1072
suma	substantiivi	1072
voltti	substantiivi*	1072
biotalous	substantiivi	1071
hyydyttää	verbi	1071
mittaustulos	substantiivi	1071
näyttelytila	substantiivi	1071
hyinen	adjektiivi	1070
lentotukialus	substantiivi	1070
palikka	substantiivi	1070
tulivuorenpurkaus	substantiivi	1070
aikaero	substantiivi	1069
kaupunkisuunnittelu	substantiivi	1069
keskonen	substantiivi	1069
raakile	substantiivi	1069
ravitsemus	substantiivi	1069
soutu	substantiivi	1069
ammattiyhdistysliike	substantiivi	1068
pienoinen	adjektiivi, substantiivi	1068
pistetili	substantiivi	1068
sooloura	substantiivi	1068
sääilmiö	substantiivi	1068
talviloma	substantiivi	1068
elämäntyyli	substantiivi	1067
kuulutus	substantiivi	1067
lääketeollisuus	substantiivi	1067
piiritys	substantiivi	1067
sissi	substantiivi	1067
takuumies	substantiivi	1067
voimakeino	substantiivi	1067
kahdeksasluokkalainen	substantiivi	1066
kehittävä	adjektiivi	1066
omakuva	substantiivi	1066
petolintu	substantiivi	1066
taktisesti	adverbi	1066
alaraja	substantiivi	1065
eliö	substantiivi	1065
kolata	verbi*	1065
kääriäinen	substantiivi	1065
keskustelutilaisuus	substantiivi	1064
maalitili	substantiivi	1064
merellinen	adjektiivi	1064
virtsa	substantiivi	1064
allianssi	substantiivi	1063
kuuluisuus	substantiivi	1063
matkustella	verbi	1063
veroton	adjektiivi	1063
bussikuski	substantiivi	1062
hierarkia	substantiivi	1062
juures	substantiivi	1062
naulata	verbi	1062
nerokas	adjektiivi	1062
puhelinkeskustelu	substantiivi	1062
sekoilu	substantiivi	1062
vuosiloma	substantiivi	1062
asumispalvelu	substantiivi	1061
kiiruna	substantiivi	1061
koltansaame	substantiivi	1061
laturi	substantiivi	1061
lennonjohto	substantiivi	1061
murskaava	adjektiivi	1061
tanssilattia	substantiivi	1061
työhaastattelu	substantiivi	1061
edullisesti	adverbi	1060
ego	substantiivi	1060
kiroilla	verbi	1060
koulumaailma	substantiivi	1060
lainvoima	substantiivi	1060
musiikkitapahtuma	substantiivi	1060
pantata	verbi	1060
siisteys	substantiivi	1060
tallettaa	verbi	1060
tunnelmallinen	adjektiivi	1060
veiterä	substantiivi	1060
ystävystyä	verbi	1060
kuvittaja	substantiivi	1059
lainen	adjektiivi	1059
rakennuskanta	substantiivi	1059
suunnitelmallinen	adjektiivi	1059
kesätyöseteli	substantiivi	1058
kollaasi	substantiivi	1058
maailmanmestaruuskisa	substantiivi	1058
mallinnus	substantiivi	1058
ryhmäkuva	substantiivi	1058
koettelemus	substantiivi	1057
meriitti	substantiivi	1057
pedata	verbi	1057
valokuvanäyttely	substantiivi	1057
vähäluminen	adjektiivi	1057
holokausti	substantiivi	1056
kaikkialta	adverbi	1056
kihlakunnansyyttäjä	substantiivi	1056
kiska	substantiivi	1056
korsi	substantiivi	1056
manipulointi	substantiivi	1056
norja	adjektiivi, substantiivi	1056
opintolaina	substantiivi	1056
ovensuukysely	substantiivi	1056
hermostuttaa	verbi	1055
kappa	substantiivi*	1055
opettajankoulutus	substantiivi	1055
rokki	substantiivi	1055
valtaoja	substantiivi	1055
vartio	substantiivi	1055
alueittain	adverbi	1054
hallituskriisi	substantiivi	1054
hihna	substantiivi	1054
leiriläinen	substantiivi	1054
maajoukkuepaita	substantiivi	1054
pinkoa	verbi	1054
soittokunta	substantiivi	1054
hanko	substantiivi	1053
hukkalämpö	substantiivi	1053
itsestäänselvä	adjektiivi	1053
kulttuuripääkaupunki	substantiivi	1053
kurinalainen	adjektiivi	1053
lintutieteellinen	adjektiivi	1053
osviitta	substantiivi	1053
sitouttaa	verbi	1053
vaurastua	verbi	1053
ylähuone	substantiivi	1053
ilmentää	verbi	1052
jälkipyykki	substantiivi	1052
kahvipöytä	substantiivi	1052
kuvallinen	adjektiivi	1052
raikua	verbi	1052
varajohtaja	substantiivi	1052
vesipuisto	substantiivi	1052
ylävartalo	substantiivi	1052
ympäristöterveydenhuolto	substantiivi	1052
huoleton	adjektiivi	1051
karsina	substantiivi	1051
kateellinen	adjektiivi	1051
perikunta	substantiivi	1051
peruukki	substantiivi	1051
petollinen	adjektiivi	1051
tuntinopeus	substantiivi	1051
uhkua	verbi	1051
aineenvaihdunta	substantiivi	1050
asukasyhdistys	substantiivi	1050
helpottunut	adjektiivi	1050
hinaaja	substantiivi	1050
nälänhätä	substantiivi	1050
professuuri	substantiivi	1050
ratsukko	substantiivi	1050
tehdasrakennus	substantiivi	1050
tekojäärata	substantiivi	1050
terävästi	adverbi	1050
ulkomuoto	substantiivi	1050
nero	substantiivi	1049
paistatella	verbi	1049
rikostausta	substantiivi	1049
runsastua	verbi	1049
ansiokas	adjektiivi	1048
aurinkovoima	substantiivi	1048
kansikuva	substantiivi	1048
nyrkkisääntö	substantiivi	1048
uusiokäyttö	substantiivi	1048
keskisarja	substantiivi	1047
setviä	verbi	1047
tunnusmerkistö	substantiivi	1047
varpu	substantiivi	1047
aluevaltuutettu	substantiivi	1046
järvivesi	substantiivi	1046
lisäaine	substantiivi	1046
lukupiiri	substantiivi	1046
riemukas	adjektiivi	1046
sitkeys	substantiivi	1046
vuorinen	adjektiivi	1046
amatööri	substantiivi	1045
